week_id,district_id,district_name,year,month,cases
2022-W28,BC,Bình Chánh,2022,7,248
2022-W28,BT,Bình Tân,2022,7,190
2022-W28,BTH,Bình Thạnh,2022,7,114
2022-W28,CC,Củ Chi,2022,7,126
2022-W28,CG,Cần Giờ,2022,7,17
2022-W28,GV,Gò Vấp,2022,7,150
2022-W28,HM,Hóc Môn,2022,7,144
2022-W28,NB,Nhà Bè,2022,7,54
2022-W28,PN,Phú Nhuận,2022,7,19
2022-W28,Q1,Quận 1,2022,7,27
2022-W28,Q10,Quận 10,2022,7,29
2022-W28,Q11,Quận 11,2022,7,31
2022-W28,Q12,Quận 12,2022,7,122
2022-W28,Q3,Quận 3,2022,7,23
2022-W28,Q4,Quận 4,2022,7,36
2022-W28,Q5,Quận 5,2022,7,24
2022-W28,Q6,Quận 6,2022,7,44
2022-W28,Q7,Quận 7,2022,7,64
2022-W28,Q8,Quận 8,2022,7,79
2022-W28,TB,Tân Bình,2022,7,102
2022-W28,TD,Thủ Đức,2022,7,329
2022-W28,TP,Tân Phú,2022,7,106
2022-W29,BC,Bình Chánh,2022,7,219
2022-W29,BT,Bình Tân,2022,7,198
2022-W29,BTH,Bình Thạnh,2022,7,99
2022-W29,CC,Củ Chi,2022,7,111
2022-W29,CG,Cần Giờ,2022,7,19
2022-W29,GV,Gò Vấp,2022,7,155
2022-W29,HM,Hóc Môn,2022,7,129
2022-W29,NB,Nhà Bè,2022,7,59
2022-W29,PN,Phú Nhuận,2022,7,21
2022-W29,Q1,Quận 1,2022,7,24
2022-W29,Q10,Quận 10,2022,7,26
2022-W29,Q11,Quận 11,2022,7,41
2022-W29,Q12,Quận 12,2022,7,138
2022-W29,Q3,Quận 3,2022,7,27
2022-W29,Q4,Quận 4,2022,7,48
2022-W29,Q5,Quận 5,2022,7,23
2022-W29,Q6,Quận 6,2022,7,47
2022-W29,Q7,Quận 7,2022,7,65
2022-W29,Q8,Quận 8,2022,7,87
2022-W29,TB,Tân Bình,2022,7,112
2022-W29,TD,Thủ Đức,2022,7,302
2022-W29,TP,Tân Phú,2022,7,104
2022-W30,BC,Bình Chánh,2022,7,244
2022-W30,BT,Bình Tân,2022,7,207
2022-W30,BTH,Bình Thạnh,2022,7,97
2022-W30,CC,Củ Chi,2022,7,112
2022-W30,CG,Cần Giờ,2022,7,22
2022-W30,GV,Gò Vấp,2022,7,150
2022-W30,HM,Hóc Môn,2022,7,146
2022-W30,NB,Nhà Bè,2022,7,54
2022-W30,PN,Phú Nhuận,2022,7,16
2022-W30,Q1,Quận 1,2022,7,34
2022-W30,Q10,Quận 10,2022,7,29
2022-W30,Q11,Quận 11,2022,7,28
2022-W30,Q12,Quận 12,2022,7,127
2022-W30,Q3,Quận 3,2022,7,18
2022-W30,Q4,Quận 4,2022,7,24
2022-W30,Q5,Quận 5,2022,7,18
2022-W30,Q6,Quận 6,2022,7,40
2022-W30,Q7,Quận 7,2022,7,82
2022-W30,Q8,Quận 8,2022,7,82
2022-W30,TB,Tân Bình,2022,7,98
2022-W30,TD,Thủ Đức,2022,7,301
2022-W30,TP,Tân Phú,2022,7,103
2022-W31,BC,Bình Chánh,2022,7,247
2022-W31,BT,Bình Tân,2022,7,186
2022-W31,BTH,Bình Thạnh,2022,7,98
2022-W31,CC,Củ Chi,2022,7,132
2022-W31,CG,Cần Giờ,2022,7,13
2022-W31,GV,Gò Vấp,2022,7,155
2022-W31,HM,Hóc Môn,2022,7,163
2022-W31,NB,Nhà Bè,2022,7,54
2022-W31,PN,Phú Nhuận,2022,7,24
2022-W31,Q1,Quận 1,2022,7,31
2022-W31,Q10,Quận 10,2022,7,24
2022-W31,Q11,Quận 11,2022,7,44
2022-W31,Q12,Quận 12,2022,7,109
2022-W31,Q3,Quận 3,2022,7,20
2022-W31,Q4,Quận 4,2022,7,37
2022-W31,Q5,Quận 5,2022,7,27
2022-W31,Q6,Quận 6,2022,7,48
2022-W31,Q7,Quận 7,2022,7,87
2022-W31,Q8,Quận 8,2022,7,70
2022-W31,TB,Tân Bình,2022,7,102
2022-W31,TD,Thủ Đức,2022,7,325
2022-W31,TP,Tân Phú,2022,7,116
2022-W32,BC,Bình Chánh,2022,8,221
2022-W32,BT,Bình Tân,2022,8,189
2022-W32,BTH,Bình Thạnh,2022,8,114
2022-W32,CC,Củ Chi,2022,8,145
2022-W32,CG,Cần Giờ,2022,8,15
2022-W32,GV,Gò Vấp,2022,8,155
2022-W32,HM,Hóc Môn,2022,8,131
2022-W32,NB,Nhà Bè,2022,8,55
2022-W32,PN,Phú Nhuận,2022,8,22
2022-W32,Q1,Quận 1,2022,8,46
2022-W32,Q10,Quận 10,2022,8,50
2022-W32,Q11,Quận 11,2022,8,36
2022-W32,Q12,Quận 12,2022,8,142
2022-W32,Q3,Quận 3,2022,8,26
2022-W32,Q4,Quận 4,2022,8,39
2022-W32,Q5,Quận 5,2022,8,22
2022-W32,Q6,Quận 6,2022,8,53
2022-W32,Q7,Quận 7,2022,8,63
2022-W32,Q8,Quận 8,2022,8,78
2022-W32,TB,Tân Bình,2022,8,113
2022-W32,TD,Thủ Đức,2022,8,303
2022-W32,TP,Tân Phú,2022,8,115
2022-W33,BC,Bình Chánh,2022,8,252
2022-W33,BT,Bình Tân,2022,8,188
2022-W33,BTH,Bình Thạnh,2022,8,109
2022-W33,CC,Củ Chi,2022,8,139
2022-W33,CG,Cần Giờ,2022,8,19
2022-W33,GV,Gò Vấp,2022,8,164
2022-W33,HM,Hóc Môn,2022,8,142
2022-W33,NB,Nhà Bè,2022,8,64
2022-W33,PN,Phú Nhuận,2022,8,24
2022-W33,Q1,Quận 1,2022,8,46
2022-W33,Q10,Quận 10,2022,8,26
2022-W33,Q11,Quận 11,2022,8,39
2022-W33,Q12,Quận 12,2022,8,127
2022-W33,Q3,Quận 3,2022,8,18
2022-W33,Q4,Quận 4,2022,8,41
2022-W33,Q5,Quận 5,2022,8,27
2022-W33,Q6,Quận 6,2022,8,47
2022-W33,Q7,Quận 7,2022,8,82
2022-W33,Q8,Quận 8,2022,8,90
2022-W33,TB,Tân Bình,2022,8,100
2022-W33,TD,Thủ Đức,2022,8,326
2022-W33,TP,Tân Phú,2022,8,105
2022-W34,BC,Bình Chánh,2022,8,259
2022-W34,BT,Bình Tân,2022,8,180
2022-W34,BTH,Bình Thạnh,2022,8,99
2022-W34,CC,Củ Chi,2022,8,99
2022-W34,CG,Cần Giờ,2022,8,21
2022-W34,GV,Gò Vấp,2022,8,162
2022-W34,HM,Hóc Môn,2022,8,124
2022-W34,NB,Nhà Bè,2022,8,55
2022-W34,PN,Phú Nhuận,2022,8,22
2022-W34,Q1,Quận 1,2022,8,35
2022-W34,Q10,Quận 10,2022,8,28
2022-W34,Q11,Quận 11,2022,8,43
2022-W34,Q12,Quận 12,2022,8,138
2022-W34,Q3,Quận 3,2022,8,21
2022-W34,Q4,Quận 4,2022,8,39
2022-W34,Q5,Quận 5,2022,8,24
2022-W34,Q6,Quận 6,2022,8,50
2022-W34,Q7,Quận 7,2022,8,78
2022-W34,Q8,Quận 8,2022,8,94
2022-W34,TB,Tân Bình,2022,8,112
2022-W34,TD,Thủ Đức,2022,8,296
2022-W34,TP,Tân Phú,2022,8,117
2022-W35,BC,Bình Chánh,2022,8,283
2022-W35,BT,Bình Tân,2022,8,203
2022-W35,BTH,Bình Thạnh,2022,8,110
2022-W35,CC,Củ Chi,2022,8,113
2022-W35,CG,Cần Giờ,2022,8,31
2022-W35,GV,Gò Vấp,2022,8,172
2022-W35,HM,Hóc Môn,2022,8,139
2022-W35,NB,Nhà Bè,2022,8,68
2022-W35,PN,Phú Nhuận,2022,8,32
2022-W35,Q1,Quận 1,2022,8,37
2022-W35,Q10,Quận 10,2022,8,41
2022-W35,Q11,Quận 11,2022,8,46
2022-W35,Q12,Quận 12,2022,8,134
2022-W35,Q3,Quận 3,2022,8,12
2022-W35,Q4,Quận 4,2022,8,29
2022-W35,Q5,Quận 5,2022,8,35
2022-W35,Q6,Quận 6,2022,8,48
2022-W35,Q7,Quận 7,2022,8,81
2022-W35,Q8,Quận 8,2022,8,88
2022-W35,TB,Tân Bình,2022,8,103
2022-W35,TD,Thủ Đức,2022,8,327
2022-W35,TP,Tân Phú,2022,8,113
2022-W36,BC,Bình Chánh,2022,9,235
2022-W36,BT,Bình Tân,2022,9,186
2022-W36,BTH,Bình Thạnh,2022,9,122
2022-W36,CC,Củ Chi,2022,9,132
2022-W36,CG,Cần Giờ,2022,9,22
2022-W36,GV,Gò Vấp,2022,9,149
2022-W36,HM,Hóc Môn,2022,9,148
2022-W36,NB,Nhà Bè,2022,9,65
2022-W36,PN,Phú Nhuận,2022,9,28
2022-W36,Q1,Quận 1,2022,9,46
2022-W36,Q10,Quận 10,2022,9,31
2022-W36,Q11,Quận 11,2022,9,36
2022-W36,Q12,Quận 12,2022,9,145
2022-W36,Q3,Quận 3,2022,9,31
2022-W36,Q4,Quận 4,2022,9,35
2022-W36,Q5,Quận 5,2022,9,32
2022-W36,Q6,Quận 6,2022,9,50
2022-W36,Q7,Quận 7,2022,9,83
2022-W36,Q8,Quận 8,2022,9,87
2022-W36,TB,Tân Bình,2022,9,113
2022-W36,TD,Thủ Đức,2022,9,322
2022-W36,TP,Tân Phú,2022,9,109
2022-W37,BC,Bình Chánh,2022,9,259
2022-W37,BT,Bình Tân,2022,9,196
2022-W37,BTH,Bình Thạnh,2022,9,111
2022-W37,CC,Củ Chi,2022,9,137
2022-W37,CG,Cần Giờ,2022,9,12
2022-W37,GV,Gò Vấp,2022,9,165
2022-W37,HM,Hóc Môn,2022,9,143
2022-W37,NB,Nhà Bè,2022,9,54
2022-W37,PN,Phú Nhuận,2022,9,16
2022-W37,Q1,Quận 1,2022,9,33
2022-W37,Q10,Quận 10,2022,9,37
2022-W37,Q11,Quận 11,2022,9,42
2022-W37,Q12,Quận 12,2022,9,129
2022-W37,Q3,Quận 3,2022,9,29
2022-W37,Q4,Quận 4,2022,9,38
2022-W37,Q5,Quận 5,2022,9,23
2022-W37,Q6,Quận 6,2022,9,44
2022-W37,Q7,Quận 7,2022,9,68
2022-W37,Q8,Quận 8,2022,9,79
2022-W37,TB,Tân Bình,2022,9,101
2022-W37,TD,Thủ Đức,2022,9,299
2022-W37,TP,Tân Phú,2022,9,119
2022-W38,BC,Bình Chánh,2022,9,246
2022-W38,BT,Bình Tân,2022,9,186
2022-W38,BTH,Bình Thạnh,2022,9,117
2022-W38,CC,Củ Chi,2022,9,135
2022-W38,CG,Cần Giờ,2022,9,20
2022-W38,GV,Gò Vấp,2022,9,156
2022-W38,HM,Hóc Môn,2022,9,153
2022-W38,NB,Nhà Bè,2022,9,76
2022-W38,PN,Phú Nhuận,2022,9,13
2022-W38,Q1,Quận 1,2022,9,27
2022-W38,Q10,Quận 10,2022,9,43
2022-W38,Q11,Quận 11,2022,9,35
2022-W38,Q12,Quận 12,2022,9,142
2022-W38,Q3,Quận 3,2022,9,14
2022-W38,Q4,Quận 4,2022,9,19
2022-W38,Q5,Quận 5,2022,9,37
2022-W38,Q6,Quận 6,2022,9,48
2022-W38,Q7,Quận 7,2022,9,69
2022-W38,Q8,Quận 8,2022,9,102
2022-W38,TB,Tân Bình,2022,9,105
2022-W38,TD,Thủ Đức,2022,9,297
2022-W38,TP,Tân Phú,2022,9,97
2022-W39,BC,Bình Chánh,2022,9,243
2022-W39,BT,Bình Tân,2022,9,205
2022-W39,BTH,Bình Thạnh,2022,9,93
2022-W39,CC,Củ Chi,2022,9,137
2022-W39,CG,Cần Giờ,2022,9,17
2022-W39,GV,Gò Vấp,2022,9,150
2022-W39,HM,Hóc Môn,2022,9,156
2022-W39,NB,Nhà Bè,2022,9,42
2022-W39,PN,Phú Nhuận,2022,9,24
2022-W39,Q1,Quận 1,2022,9,30
2022-W39,Q10,Quận 10,2022,9,40
2022-W39,Q11,Quận 11,2022,9,38
2022-W39,Q12,Quận 12,2022,9,147
2022-W39,Q3,Quận 3,2022,9,14
2022-W39,Q4,Quận 4,2022,9,42
2022-W39,Q5,Quận 5,2022,9,23
2022-W39,Q6,Quận 6,2022,9,39
2022-W39,Q7,Quận 7,2022,9,79
2022-W39,Q8,Quận 8,2022,9,74
2022-W39,TB,Tân Bình,2022,9,97
2022-W39,TD,Thủ Đức,2022,9,311
2022-W39,TP,Tân Phú,2022,9,102
2022-W40,BC,Bình Chánh,2022,10,217
2022-W40,BT,Bình Tân,2022,10,212
2022-W40,BTH,Bình Thạnh,2022,10,96
2022-W40,CC,Củ Chi,2022,10,124
2022-W40,CG,Cần Giờ,2022,10,17
2022-W40,GV,Gò Vấp,2022,10,158
2022-W40,HM,Hóc Môn,2022,10,158
2022-W40,NB,Nhà Bè,2022,10,47
2022-W40,PN,Phú Nhuận,2022,10,27
2022-W40,Q1,Quận 1,2022,10,23
2022-W40,Q10,Quận 10,2022,10,27
2022-W40,Q11,Quận 11,2022,10,41
2022-W40,Q12,Quận 12,2022,10,137
2022-W40,Q3,Quận 3,2022,10,15
2022-W40,Q4,Quận 4,2022,10,41
2022-W40,Q5,Quận 5,2022,10,30
2022-W40,Q6,Quận 6,2022,10,55
2022-W40,Q7,Quận 7,2022,10,61
2022-W40,Q8,Quận 8,2022,10,82
2022-W40,TB,Tân Bình,2022,10,110
2022-W40,TD,Thủ Đức,2022,10,285
2022-W40,TP,Tân Phú,2022,10,84
2022-W41,BC,Bình Chánh,2022,10,250
2022-W41,BT,Bình Tân,2022,10,201
2022-W41,BTH,Bình Thạnh,2022,10,103
2022-W41,CC,Củ Chi,2022,10,118
2022-W41,CG,Cần Giờ,2022,10,19
2022-W41,GV,Gò Vấp,2022,10,137
2022-W41,HM,Hóc Môn,2022,10,143
2022-W41,NB,Nhà Bè,2022,10,43
2022-W41,PN,Phú Nhuận,2022,10,16
2022-W41,Q1,Quận 1,2022,10,29
2022-W41,Q10,Quận 10,2022,10,35
2022-W41,Q11,Quận 11,2022,10,34
2022-W41,Q12,Quận 12,2022,10,135
2022-W41,Q3,Quận 3,2022,10,24
2022-W41,Q4,Quận 4,2022,10,38
2022-W41,Q5,Quận 5,2022,10,30
2022-W41,Q6,Quận 6,2022,10,37
2022-W41,Q7,Quận 7,2022,10,62
2022-W41,Q8,Quận 8,2022,10,73
2022-W41,TB,Tân Bình,2022,10,107
2022-W41,TD,Thủ Đức,2022,10,304
2022-W41,TP,Tân Phú,2022,10,93
2022-W42,BC,Bình Chánh,2022,10,248
2022-W42,BT,Bình Tân,2022,10,200
2022-W42,BTH,Bình Thạnh,2022,10,106
2022-W42,CC,Củ Chi,2022,10,114
2022-W42,CG,Cần Giờ,2022,10,13
2022-W42,GV,Gò Vấp,2022,10,141
2022-W42,HM,Hóc Môn,2022,10,129
2022-W42,NB,Nhà Bè,2022,10,48
2022-W42,PN,Phú Nhuận,2022,10,19
2022-W42,Q1,Quận 1,2022,10,33
2022-W42,Q10,Quận 10,2022,10,35
2022-W42,Q11,Quận 11,2022,10,43
2022-W42,Q12,Quận 12,2022,10,147
2022-W42,Q3,Quận 3,2022,10,24
2022-W42,Q4,Quận 4,2022,10,25
2022-W42,Q5,Quận 5,2022,10,23
2022-W42,Q6,Quận 6,2022,10,39
2022-W42,Q7,Quận 7,2022,10,73
2022-W42,Q8,Quận 8,2022,10,90
2022-W42,TB,Tân Bình,2022,10,103
2022-W42,TD,Thủ Đức,2022,10,259
2022-W42,TP,Tân Phú,2022,10,110
2022-W43,BC,Bình Chánh,2022,10,235
2022-W43,BT,Bình Tân,2022,10,198
2022-W43,BTH,Bình Thạnh,2022,10,79
2022-W43,CC,Củ Chi,2022,10,117
2022-W43,CG,Cần Giờ,2022,10,20
2022-W43,GV,Gò Vấp,2022,10,151
2022-W43,HM,Hóc Môn,2022,10,129
2022-W43,NB,Nhà Bè,2022,10,47
2022-W43,PN,Phú Nhuận,2022,10,25
2022-W43,Q1,Quận 1,2022,10,36
2022-W43,Q10,Quận 10,2022,10,32
2022-W43,Q11,Quận 11,2022,10,37
2022-W43,Q12,Quận 12,2022,10,119
2022-W43,Q3,Quận 3,2022,10,14
2022-W43,Q4,Quận 4,2022,10,32
2022-W43,Q5,Quận 5,2022,10,37
2022-W43,Q6,Quận 6,2022,10,47
2022-W43,Q7,Quận 7,2022,10,68
2022-W43,Q8,Quận 8,2022,10,68
2022-W43,TB,Tân Bình,2022,10,95
2022-W43,TD,Thủ Đức,2022,10,279
2022-W43,TP,Tân Phú,2022,10,81
2022-W44,BC,Bình Chánh,2022,10,219
2022-W44,BT,Bình Tân,2022,10,164
2022-W44,BTH,Bình Thạnh,2022,10,86
2022-W44,CC,Củ Chi,2022,10,119
2022-W44,CG,Cần Giờ,2022,10,12
2022-W44,GV,Gò Vấp,2022,10,131
2022-W44,HM,Hóc Môn,2022,10,145
2022-W44,NB,Nhà Bè,2022,10,38
2022-W44,PN,Phú Nhuận,2022,10,14
2022-W44,Q1,Quận 1,2022,10,27
2022-W44,Q10,Quận 10,2022,10,29
2022-W44,Q11,Quận 11,2022,10,30
2022-W44,Q12,Quận 12,2022,10,122
2022-W44,Q3,Quận 3,2022,10,27
2022-W44,Q4,Quận 4,2022,10,33
2022-W44,Q5,Quận 5,2022,10,30
2022-W44,Q6,Quận 6,2022,10,43
2022-W44,Q7,Quận 7,2022,10,57
2022-W44,Q8,Quận 8,2022,10,75
2022-W44,TB,Tân Bình,2022,10,79
2022-W44,TD,Thủ Đức,2022,10,249
2022-W44,TP,Tân Phú,2022,10,89
2022-W45,BC,Bình Chánh,2022,11,219
2022-W45,BT,Bình Tân,2022,11,148
2022-W45,BTH,Bình Thạnh,2022,11,111
2022-W45,CC,Củ Chi,2022,11,108
2022-W45,CG,Cần Giờ,2022,11,20
2022-W45,GV,Gò Vấp,2022,11,131
2022-W45,HM,Hóc Môn,2022,11,124
2022-W45,NB,Nhà Bè,2022,11,53
2022-W45,PN,Phú Nhuận,2022,11,26
2022-W45,Q1,Quận 1,2022,11,27
2022-W45,Q10,Quận 10,2022,11,25
2022-W45,Q11,Quận 11,2022,11,34
2022-W45,Q12,Quận 12,2022,11,105
2022-W45,Q3,Quận 3,2022,11,17
2022-W45,Q4,Quận 4,2022,11,33
2022-W45,Q5,Quận 5,2022,11,27
2022-W45,Q6,Quận 6,2022,11,43
2022-W45,Q7,Quận 7,2022,11,57
2022-W45,Q8,Quận 8,2022,11,69
2022-W45,TB,Tân Bình,2022,11,106
2022-W45,TD,Thủ Đức,2022,11,256
2022-W45,TP,Tân Phú,2022,11,82
2022-W46,BC,Bình Chánh,2022,11,209
2022-W46,BT,Bình Tân,2022,11,160
2022-W46,BTH,Bình Thạnh,2022,11,87
2022-W46,CC,Củ Chi,2022,11,90
2022-W46,CG,Cần Giờ,2022,11,23
2022-W46,GV,Gò Vấp,2022,11,127
2022-W46,HM,Hóc Môn,2022,11,111
2022-W46,NB,Nhà Bè,2022,11,45
2022-W46,PN,Phú Nhuận,2022,11,21
2022-W46,Q1,Quận 1,2022,11,23
2022-W46,Q10,Quận 10,2022,11,30
2022-W46,Q11,Quận 11,2022,11,31
2022-W46,Q12,Quận 12,2022,11,116
2022-W46,Q3,Quận 3,2022,11,17
2022-W46,Q4,Quận 4,2022,11,23
2022-W46,Q5,Quận 5,2022,11,27
2022-W46,Q6,Quận 6,2022,11,34
2022-W46,Q7,Quận 7,2022,11,55
2022-W46,Q8,Quận 8,2022,11,70
2022-W46,TB,Tân Bình,2022,11,111
2022-W46,TD,Thủ Đức,2022,11,255
2022-W46,TP,Tân Phú,2022,11,81
2022-W47,BC,Bình Chánh,2022,11,196
2022-W47,BT,Bình Tân,2022,11,169
2022-W47,BTH,Bình Thạnh,2022,11,84
2022-W47,CC,Củ Chi,2022,11,77
2022-W47,CG,Cần Giờ,2022,11,13
2022-W47,GV,Gò Vấp,2022,11,120
2022-W47,HM,Hóc Môn,2022,11,115
2022-W47,NB,Nhà Bè,2022,11,44
2022-W47,PN,Phú Nhuận,2022,11,18
2022-W47,Q1,Quận 1,2022,11,26
2022-W47,Q10,Quận 10,2022,11,28
2022-W47,Q11,Quận 11,2022,11,29
2022-W47,Q12,Quận 12,2022,11,111
2022-W47,Q3,Quận 3,2022,11,25
2022-W47,Q4,Quận 4,2022,11,29
2022-W47,Q5,Quận 5,2022,11,16
2022-W47,Q6,Quận 6,2022,11,32
2022-W47,Q7,Quận 7,2022,11,73
2022-W47,Q8,Quận 8,2022,11,65
2022-W47,TB,Tân Bình,2022,11,86
2022-W47,TD,Thủ Đức,2022,11,257
2022-W47,TP,Tân Phú,2022,11,76
2022-W48,BC,Bình Chánh,2022,11,187
2022-W48,BT,Bình Tân,2022,11,156
2022-W48,BTH,Bình Thạnh,2022,11,92
2022-W48,CC,Củ Chi,2022,11,106
2022-W48,CG,Cần Giờ,2022,11,12
2022-W48,GV,Gò Vấp,2022,11,113
2022-W48,HM,Hóc Môn,2022,11,112
2022-W48,NB,Nhà Bè,2022,11,47
2022-W48,PN,Phú Nhuận,2022,11,20
2022-W48,Q1,Quận 1,2022,11,21
2022-W48,Q10,Quận 10,2022,11,31
2022-W48,Q11,Quận 11,2022,11,32
2022-W48,Q12,Quận 12,2022,11,102
2022-W48,Q3,Quận 3,2022,11,21
2022-W48,Q4,Quận 4,2022,11,32
2022-W48,Q5,Quận 5,2022,11,24
2022-W48,Q6,Quận 6,2022,11,42
2022-W48,Q7,Quận 7,2022,11,43
2022-W48,Q8,Quận 8,2022,11,49
2022-W48,TB,Tân Bình,2022,11,78
2022-W48,TD,Thủ Đức,2022,11,237
2022-W48,TP,Tân Phú,2022,11,75
2022-W49,BC,Bình Chánh,2022,12,157
2022-W49,BT,Bình Tân,2022,12,160
2022-W49,BTH,Bình Thạnh,2022,12,60
2022-W49,CC,Củ Chi,2022,12,83
2022-W49,CG,Cần Giờ,2022,12,14
2022-W49,GV,Gò Vấp,2022,12,107
2022-W49,HM,Hóc Môn,2022,12,99
2022-W49,NB,Nhà Bè,2022,12,36
2022-W49,PN,Phú Nhuận,2022,12,15
2022-W49,Q1,Quận 1,2022,12,23
2022-W49,Q10,Quận 10,2022,12,26
2022-W49,Q11,Quận 11,2022,12,19
2022-W49,Q12,Quận 12,2022,12,96
2022-W49,Q3,Quận 3,2022,12,18
2022-W49,Q4,Quận 4,2022,12,20
2022-W49,Q5,Quận 5,2022,12,18
2022-W49,Q6,Quận 6,2022,12,30
2022-W49,Q7,Quận 7,2022,12,56
2022-W49,Q8,Quận 8,2022,12,67
2022-W49,TB,Tân Bình,2022,12,57
2022-W49,TD,Thủ Đức,2022,12,245
2022-W49,TP,Tân Phú,2022,12,82
2022-W50,BC,Bình Chánh,2022,12,164
2022-W50,BT,Bình Tân,2022,12,137
2022-W50,BTH,Bình Thạnh,2022,12,74
2022-W50,CC,Củ Chi,2022,12,86
2022-W50,CG,Cần Giờ,2022,12,19
2022-W50,GV,Gò Vấp,2022,12,103
2022-W50,HM,Hóc Môn,2022,12,85
2022-W50,NB,Nhà Bè,2022,12,40
2022-W50,PN,Phú Nhuận,2022,12,18
2022-W50,Q1,Quận 1,2022,12,25
2022-W50,Q10,Quận 10,2022,12,35
2022-W50,Q11,Quận 11,2022,12,24
2022-W50,Q12,Quận 12,2022,12,110
2022-W50,Q3,Quận 3,2022,12,7
2022-W50,Q4,Quận 4,2022,12,38
2022-W50,Q5,Quận 5,2022,12,19
2022-W50,Q6,Quận 6,2022,12,28
2022-W50,Q7,Quận 7,2022,12,49
2022-W50,Q8,Quận 8,2022,12,65
2022-W50,TB,Tân Bình,2022,12,67
2022-W50,TD,Thủ Đức,2022,12,207
2022-W50,TP,Tân Phú,2022,12,73
2022-W51,BC,Bình Chánh,2022,12,173
2022-W51,BT,Bình Tân,2022,12,124
2022-W51,BTH,Bình Thạnh,2022,12,81
2022-W51,CC,Củ Chi,2022,12,92
2022-W51,CG,Cần Giờ,2022,12,16
2022-W51,GV,Gò Vấp,2022,12,118
2022-W51,HM,Hóc Môn,2022,12,94
2022-W51,NB,Nhà Bè,2022,12,30
2022-W51,PN,Phú Nhuận,2022,12,13
2022-W51,Q1,Quận 1,2022,12,19
2022-W51,Q10,Quận 10,2022,12,17
2022-W51,Q11,Quận 11,2022,12,27
2022-W51,Q12,Quận 12,2022,12,99
2022-W51,Q3,Quận 3,2022,12,18
2022-W51,Q4,Quận 4,2022,12,29
2022-W51,Q5,Quận 5,2022,12,14
2022-W51,Q6,Quận 6,2022,12,24
2022-W51,Q7,Quận 7,2022,12,56
2022-W51,Q8,Quận 8,2022,12,54
2022-W51,TB,Tân Bình,2022,12,83
2022-W51,TD,Thủ Đức,2022,12,227
2022-W51,TP,Tân Phú,2022,12,84
2022-W52,BC,Bình Chánh,2022,12,161
2022-W52,BT,Bình Tân,2022,12,113
2022-W52,BTH,Bình Thạnh,2022,12,66
2022-W52,CC,Củ Chi,2022,12,102
2022-W52,CG,Cần Giờ,2022,12,17
2022-W52,GV,Gò Vấp,2022,12,127
2022-W52,HM,Hóc Môn,2022,12,91
2022-W52,NB,Nhà Bè,2022,12,32
2022-W52,PN,Phú Nhuận,2022,12,17
2022-W52,Q1,Quận 1,2022,12,22
2022-W52,Q10,Quận 10,2022,12,27
2022-W52,Q11,Quận 11,2022,12,24
2022-W52,Q12,Quận 12,2022,12,88
2022-W52,Q3,Quận 3,2022,12,22
2022-W52,Q4,Quận 4,2022,12,24
2022-W52,Q5,Quận 5,2022,12,22
2022-W52,Q6,Quận 6,2022,12,24
2022-W52,Q7,Quận 7,2022,12,51
2022-W52,Q8,Quận 8,2022,12,56
2022-W52,TB,Tân Bình,2022,12,71
2022-W52,TD,Thủ Đức,2022,12,222
2022-W52,TP,Tân Phú,2022,12,54
2023-W01,BC,Bình Chánh,2023,1,185
2023-W01,BT,Bình Tân,2023,1,120
2023-W01,BTH,Bình Thạnh,2023,1,79
2023-W01,CC,Củ Chi,2023,1,117
2023-W01,CG,Cần Giờ,2023,1,20
2023-W01,GV,Gò Vấp,2023,1,114
2023-W01,HM,Hóc Môn,2023,1,104
2023-W01,NB,Nhà Bè,2023,1,31
2023-W01,PN,Phú Nhuận,2023,1,21
2023-W01,Q1,Quận 1,2023,1,23
2023-W01,Q10,Quận 10,2023,1,21
2023-W01,Q11,Quận 11,2023,1,32
2023-W01,Q12,Quận 12,2023,1,108
2023-W01,Q3,Quận 3,2023,1,17
2023-W01,Q4,Quận 4,2023,1,36
2023-W01,Q5,Quận 5,2023,1,23
2023-W01,Q6,Quận 6,2023,1,31
2023-W01,Q7,Quận 7,2023,1,59
2023-W01,Q8,Quận 8,2023,1,60
2023-W01,TB,Tân Bình,2023,1,78
2023-W01,TD,Thủ Đức,2023,1,227
2023-W01,TP,Tân Phú,2023,1,65
2023-W02,BC,Bình Chánh,2023,1,194
2023-W02,BT,Bình Tân,2023,1,147
2023-W02,BTH,Bình Thạnh,2023,1,96
2023-W02,CC,Củ Chi,2023,1,101
2023-W02,CG,Cần Giờ,2023,1,16
2023-W02,GV,Gò Vấp,2023,1,114
2023-W02,HM,Hóc Môn,2023,1,111
2023-W02,NB,Nhà Bè,2023,1,33
2023-W02,PN,Phú Nhuận,2023,1,14
2023-W02,Q1,Quận 1,2023,1,10
2023-W02,Q10,Quận 10,2023,1,32
2023-W02,Q11,Quận 11,2023,1,41
2023-W02,Q12,Quận 12,2023,1,104
2023-W02,Q3,Quận 3,2023,1,18
2023-W02,Q4,Quận 4,2023,1,23
2023-W02,Q5,Quận 5,2023,1,28
2023-W02,Q6,Quận 6,2023,1,40
2023-W02,Q7,Quận 7,2023,1,54
2023-W02,Q8,Quận 8,2023,1,64
2023-W02,TB,Tân Bình,2023,1,75
2023-W02,TD,Thủ Đức,2023,1,232
2023-W02,TP,Tân Phú,2023,1,69
